ques_no,subject,chapter_name,section_name,question_text,matched_knowledge_point,status,reason
2NA1050801,理化,基本的靜電現象與電路,靜電現象,"關於「利用絲絹摩擦玻璃棒後」的帶電情形，下列敘述何者錯誤？　(A)絲絹上帶正電的質子轉移至玻璃棒上　(B)絲絹帶有負電　(C)絲絹上的電子數會增加　(D)玻璃棒中的電子數少於質子數。《答案》A詳解...",靜電現象,matched,
2NA1050802,理化,基本的靜電現象與電路,靜電現象,"絲絹與玻璃棒摩擦之後，絲絹帶負電，玻璃棒帶正電，則下列推論何者正確？《答案》A詳解：摩擦物體時，電子會在其間發生轉移，失去電子者帶正電，獲得電子者帶負電。",起電方式,matched,
2NA1050803,理化,基本的靜電現象與電路,靜電現象,關於兩個不同電中性物體互相摩擦後而帶電的現象，下列何者正確？　(A)帶正電的物體，其質子數多於電子數　(B)帶正電的物體是失去電子、得到質子　(C)帶正電的物體，其電子數多於質子數　(D)帶正電的物體...,起電方式,matched,
2NA1050804,理化,基本的靜電現象與電路,靜電現象,"兩物體摩擦的過程中，下列敘述何者正確？　(A)摩擦的物體必帶正電　(B)摩擦的物體必帶負電　(C)摩擦的物體若有電子的轉移必帶異性電　(D)摩擦的物體若有電子的轉移必帶同性電。《答案》C",起電方式,matched,
2NA1050805,理化,基本的靜電現象與電路,靜電現象,關於摩擦起電的敘述，下列何者正確？　(A)兩物摩擦時，電子可藉摩擦力由一物移至另一物　(B)摩擦起電時，易失去電子者所帶的淨電荷量必大於另一物　(C)使兩個電中性物體互相摩擦而帶有電荷的現象，稱為摩擦...,起電方式,matched,
2NA1050806,理化,基本的靜電現象與電路,靜電現象,關於靜電感應的定義，下列何者最正確？　(A)帶電體靠近導體而使導體內的電荷中和　(B)帶電體靠近導體而使導體內的電荷分離　(C)帶電體接觸導體而使導體內的電荷中和　(D)帶電體接觸導體而使導體內的電荷...,靜電現象,matched,
2NA1050807,理化,基本的靜電現象與電路,靜電現象,"把經毛皮摩擦過的塑膠棒，移近金屬片的右端，則金屬片中的電荷分布情形為何？　(A)所有的電荷移向左邊　(B)所有的電荷移向右邊　(C)正電荷不動，負電荷移到右端　(D)正電荷不動，負電荷移到左端。《答...",靜電現象,matched,
2NA1050808,理化,基本的靜電現象與電路,靜電現象,關於感應起電的敘述，下列何者正確？　(A)帶電體和導體所帶的電性相反　(B)帶電體和導體的帶電量相等　(C)帶電體越靠近導體，則感應起電的電量越小　(D)感應起電前，導體的質子數比感應起電後導體的質子...,起電方式,matched,
2NA1050809,理化,基本的靜電現象與電路,靜電現象,"帶正電的物體接近不帶電的金屬球時，會發生靜電感應，下列何者為金屬球上感應電荷的合理分布圖？(A)　(B)　(C)　(D)《答案》A",靜電現象,matched,
2NA1050810,理化,基本的靜電現象與電路,靜電現象,志華將一個帶負電的塑膠棒靠近(但不接觸)電中性金屬棒的左端，關於實驗結果，下列敘述何者錯誤？　(A)塑膠棒靠近後，金屬棒右端帶負電　(B)塑膠棒靠近後，金屬棒左端帶正電　(C)塑膠棒移開後，金屬棒帶正...,靜電現象,matched,
2NA1050811,理化,基本的靜電現象與電路,靜電現象,關於「感應起電」的敘述，下列何者錯誤？　(A)感應起電產生的電，電性與帶電體相反　(B)一帶電體令他物感應起電後，本身所帶電量將減少　(C)帶電體距金屬物體越近，感應起電所生的電量越多　(D)感應起電...,起電方式,matched,
2NA1050812,理化,基本的靜電現象與電路,靜電現象,當一帶電物體(感應物)接近一電中性物體(被感應物)時，被感應物會發生靜電感應的現象，下列關於被感應物的敘述，何者錯誤？　(A)質子不會移動，電子會移動　(B)質子與電子互有增減，但總量不變　(C)質子...,靜電現象,matched,
2NA1050813,理化,基本的靜電現象與電路,靜電現象,"置於帶電體附近，但未接觸帶電體的電中性金屬球因靜電感應而帶電，若將帶電體移去，則金屬球所帶的電性將發生何種變化？　(A)帶正電　(B)帶負電　(C)恢復電中性　(D)以上皆有可能。《答案》C",靜電現象,matched,
2NA1050814,理化,基本的靜電現象與電路,靜電現象,"下列何者較不易產生靜電感應現象？　(A)銅棒　(B)鐵球　(C)排球　(D)銀針。《答案》C詳解：(C)排球是絕緣體，故較不易產生靜電感應現象。",導體與絕緣體,matched,
2NA1050815,理化,基本的靜電現象與電路,靜電現象,將一個帶電的塑膠尺靠近但不碰觸一個不帶電的金屬時，金屬內的正、負電荷將分離，其主要原因為何？　(A)靜電會移動　(B)絕緣體內的電子不能自由移動　(C)導體內的電子可自由移動　(D)電子可從一物體移轉...,導體與絕緣體,matched,
2NA1050816,理化,基本的靜電現象與電路,靜電現象,一不帶電的導體置於一帶正電物體附近，導體受靜電感應而使部分正、負電荷分離，並分布導體兩端，若將帶電體移開，則此導體的電性將為下列何者？　(A)仍保持電中性　(B)帶負電　(C)帶正電　(D)無法判斷所...,靜電現象,matched,
2NA1050817,理化,基本的靜電現象與電路,靜電現象,將帶正電的A物體靠近甲金屬球(兩者沒有接觸)，下列敘述何者錯誤？　(A)甲金屬球靠近A物體的該端感應生成負電　(B)甲金屬球遠離A物體的該端感應生成正電　(C)甲金屬球上正電荷的總電量和負電荷的總電量...,靜電現象,matched,
2NA1050818,理化,基本的靜電現象與電路,靜電現象,帶電體之所以會吸引極輕的小紙屑，其主要原因為下列何者？　(A)小紙屑原已帶有同性電　(B)小紙屑與帶電體間有萬有引力　(C)小紙屑先產生吸引作用，而後產生靜電感應　(D)小紙屑先產生靜電感應，再產生吸...,靜電現象,matched,
2NA1050819,理化,基本的靜電現象與電路,靜電現象,如附圖所示，兩個金屬球以絕緣線並排懸掛，取一支帶正電的玻璃棒由右方靠近(但不接觸)金屬球，下列何者正確？　(A)甲、乙兩球都不帶淨電荷，但會相吸　(B)甲、乙兩球都不帶淨電荷，但會相斥　(C)甲、乙兩...,,skipped,題目提到圖片相關內容: 附圖
2NA1050820,理化,基本的靜電現象與電路,靜電現象,如附圖所示，將一帶負電的塑膠棒，逐漸移近帶少量負電的金箔驗電器，但不接觸，則金箔張開的角度會發生何種變化？　(A)金箔下垂後靜止　(B)金箔下垂後再張開　(C)金箔張開角度變大　(D)金箔張開角度不變...,,skipped,題目提到圖片相關內容: 附圖
2NA1050821,理化,基本的靜電現象與電路,靜電現象,將金屬球A、B與C由左至右分別置於絕緣架上，其中A球帶正電，B、C球不帶電且互相接觸。現將A球移近B球，並在兩球碰觸前停止移動；先以手摸C球後移開，再移開C球，最後移開A球。若移動金屬球時，手均握絕緣...,起電方式,matched,
2NA1050822,理化,基本的靜電現象與電路,靜電現象,"甲.銅棒；乙.玻璃棒；丙.汞；丁.石墨棒；戊.毛皮；己.絲絹；庚.塑膠棒，上述七種物質，較適合利用感應起電者有哪些？　(A)甲丙丁　(B)甲戊己庚　(C)乙戊己庚　(D)乙丁戊己。《答案》A",導體與絕緣體,matched,
2NA1050823,理化,基本的靜電現象與電路,靜電現象,下列為金屬球感應起電帶正電的各個步驟：甲.手指移走(移走接地)；乙.將帶負電的物體靠近金屬球；丙.移走帶電物體；丁.以手指輕觸金屬球。則感應起電的正確操作順序應為何？　(A)乙甲丁丙　(B)乙丙甲丁　...,起電方式,matched,
2NA1050824,理化,基本的靜電現象與電路,靜電現象,"附圖為感應起電的過程，試問下列何者排列符合正確起電的步驟？　(A)丙→乙→戊→己→丁→甲　(B)丙→乙→己→戊→丁→甲　(C)丙→乙→己→丁→戊→甲　(D)丙→丁→戊→己→乙→甲。《答案》A",,skipped,題目提到圖片相關內容: 圖為
2NA1050825,理化,基本的靜電現象與電路,靜電現象,"甲、乙兩圖中的棒子都帶同種電荷，金屬球原先都不帶電，最後這兩個金屬球的帶電情形會如何？　(A)只有A帶電　(B)只有B帶電　(C)A、B帶同種電荷　(D)A、B都帶電，但電荷一正一負。《答案》D",,skipped,題目提到圖片相關內容: 圖中
2NA1050826,理化,基本的靜電現象與電路,靜電現象,"附圖是金屬球感應起電的實驗過程，有關感應起電的先後順序，下列何者正確？　(A)c→a→b→e→d　(B)d→a→b→c→e　(C)c→e→b→a→d　(D)e→a→c→b→d。《答案》A",,skipped,題目提到圖片相關內容: 附圖
2NA1050827,理化,基本的靜電現象與電路,靜電現象,做「靜電實驗」時，下列正確的有幾項？甲.絕緣體適用「摩擦起電」法；乙.導體適用「靜電感應」法；丙.天氣潮溼時，較不易操作靜電實驗；丁.一帶正電的玻璃棒若可吸引一懸掛物，則懸掛物必帶負電。　(A)1項　...,靜電現象,matched,
2NA1050828,理化,基本的靜電現象與電路,靜電現象,將經絲綢摩擦過的玻璃棒靠近一金屬球，再以導線連接金屬球與地面，則下列敘述何者正確？　(A)電子由地面經導線流向金屬球　(B)質子由地面經導線流向金屬球　(C)電子由金屬球經導線流向地面　(D)質子由金...,靜電現象,matched,
2NA1050829,理化,基本的靜電現象與電路,靜電現象,以絕緣線分別懸掛甲、乙兩金屬球。已知甲球帶有電荷，乙球不帶電；兩球開始相距甚遠，今移動絕緣線，使乙球接近甲球。在此過程中，下列有關兩球間靜電力的敘述，何者正確？　(A)在未接觸前，兩球間無靜電力；接觸...,起電方式,matched,
2NA1050830,理化,基本的靜電現象與電路,靜電現象,"用絲絹摩擦過的玻璃棒，靠近並接觸一個極輕、呈正電且懸掛著的小金屬球時，則兩者之間會如何？　(A)先吸引後排斥　(B)先排斥後吸引　(C)吸住不放　(D)呈現排斥。《答案》D詳解：用絲絹摩擦過的玻璃...",靜電現象,matched,
2NA1050831,理化,基本的靜電現象與電路,靜電現象,使原本不帶電的物體變成帶有靜電的方法，下列敘述何者正確？　(A)感應起電適用於絕緣體　(B)摩擦起電適用於導體　(C)感應起電適用於金屬棒，摩擦起電適用於塑膠片　(D)感應起電和摩擦起電這兩種方法可交...,起電方式,matched,
2NA1050832,理化,基本的靜電現象與電路,靜電現象,"關於分離物體電荷方法，下列敘述何者正確？　(A)感應起電法較適用於絕緣體　(B)摩擦起電法較適用於絕緣體　(C)接觸起電法較適用於絕緣體　(D)任何起電法在電荷移動過程中都有可能喪失部分質子。《答案...",起電方式,matched,
2NA1050833,理化,基本的靜電現象與電路,靜電現象,下列哪一種方法不能使一電中性的導體帶正電？　(A)經由摩擦，使其他物體上的質子移至該導體上　(B)減少導體上的電子數量　(C)將該導體與一帶正電的物體接觸，然後移開原帶正電的物體　(D)將該導體靠近但...,起電方式,matched,
2NA1050834,理化,基本的靜電現象與電路,靜電現象,關於靜電感應、感應起電及接觸起電的敘述，下列何者錯誤？　(A)帶電體不經接觸，而使其他物體內正、負電分離的現象，稱之為靜電感應　(B)感應起電後，原帶電體的電量增加　(C)接觸起電後，原帶電體的電量減...,起電方式,matched,
2NA1050835,理化,基本的靜電現象與電路,靜電現象,"下列何者是常用的電量單位？　(A)庫侖　(B)安培　(C)伏特　(D)焦耳。《答案》A",靜電力與庫侖定律,matched,
2NA1050836,理化,基本的靜電現象與電路,靜電現象,"下列何者所帶的電量最多？　(A)1個Fe＋　(B)6個O2　(C)2個Ca2＋　(D)5個e－。《答案》D",電荷特性,matched,
2NA1050837,理化,基本的靜電現象與電路,靜電現象,"下列何者的帶電量是不合理的？　(A)1莫耳電子的電量　(B)2×1023庫侖　(C)1.6×10－32庫侖　(D)6×1023個質子的電量。《答案》C",電荷特性,matched,
2NA1050838,理化,基本的靜電現象與電路,靜電現象,"已知每個基本電荷的電量e為1.6×10－19庫侖，下列何者不可能是帶電體所帶的電量？　(A)＋1019e　(B)－1019e　(C)＋2e　(D)－2.5e。《答案》D",電荷特性,matched,
2NA1050839,理化,基本的靜電現象與電路,靜電現象,有甲、乙、丙、丁四個帶電的小油滴，今分別測量油滴上所帶的電量，在下列測量結果中，何者最可能是錯誤的？(e＝1.6×10－19庫侖)　(A)甲：＋6.4×10－19庫侖　(B)乙：－8.0×10－19庫...,電荷特性,matched,
2NA1050840,理化,基本的靜電現象與電路,靜電現象,關於電量的敘述，下列何者正確？　(A)一個電子所帶的電量為－1.6×10－19基本電荷　(B)一個質子所帶的電量為1.6×10－19基本電荷　(C)一庫侖的電量含有1.6×10－19基本電荷　(D)一...,電荷特性,matched,
2NA1050841,理化,基本的靜電現象與電路,靜電現象,"一個質子所帶的電量最接近下列何者？　(A)＋1庫侖　(B)－1庫侖　(C)＋1.6×10－19庫侖　(D)－1.6×10－19庫侖。《答案》C",電荷特性,matched,
2NA1050842,理化,基本的靜電現象與電路,靜電現象,"一個Ca2＋所帶的電量為多少個基本電荷？　(A)0　(B)1　(C)2　(D)1.6×10－19。《答案》C",電荷特性,matched,
2NA1050843,理化,基本的靜電現象與電路,靜電現象,"若一原子質量數為60，中子數為33，且核外少3個電子，則此原子的電子共帶多少基本電荷？　(A)24e　(B)27e　(C)30e　(D)33e。《答案》A詳解：當原子為電中性時，質子數＝電子數＝6...",電荷特性,matched,
2NA1050844,理化,基本的靜電現象與電路,靜電現象,關於電量的敘述，下列何者正確？　(A)一基本電荷的電量大小相當於1.6×10－19庫侖　(B)一個質子所帶的電量為1.6×10－19基本電荷　(C)一庫侖的電量含有1.6×10－19基本電荷　(D)一...,電荷特性,matched,
2NA1050845,理化,基本的靜電現象與電路,靜電現象,"下列何者不是影響甲、乙兩帶電體間靜電力大小的因素？　(A)甲帶電體的電量　(B)乙帶電體的電量　(C)甲、乙兩帶電體的質量乘積大小　(D)甲、乙兩帶電體間的距離。《答案》C詳解：靜電力大小與帶電體...",靜電力與庫侖定律,matched,
2NA1050846,理化,基本的靜電現象與電路,靜電現象,"相距4公分的甲、乙兩質點，甲所帶的電量為乙的兩倍，設作用於甲及乙的靜電力大小分別為F甲及F乙，則下列何者正確？　(A)F甲＝2F乙　(B)F甲＝4F乙　(C)F乙＝4F甲　(D)F甲＝F乙。《答案》...",靜電力與庫侖定律,matched,
2NA1050847,理化,基本的靜電現象與電路,靜電現象,下列哪一組合具有最大的排斥力？　(A)A帶電量5庫侖，B帶電量5庫侖，且兩者相距2公尺　(B)A帶電量10庫侖，B帶電量－5庫侖，且兩者相距2公尺　(C)A帶電量－10庫侖，B帶電量－10庫侖，且兩者...,靜電力與庫侖定律,matched,
2NA1050848,理化,基本的靜電現象與電路,靜電現象,"兩點電荷間有靜電力存在，靜電力大小與各自所攜帶的電量有關，也與彼此間距離有關；描述這種關係的是下列何者？　(A)莫耳定律　(B)萬有引力定律　(C)庫侖定律　(D)虎克定律。《答案》C",靜電力與庫侖定律,matched,
2NA1050849,理化,基本的靜電現象與電路,靜電現象,若有兩個相同的帶電體，甲帶有20單位的正電荷，乙帶有50單位的負電荷，當兩帶電體相互靠近但不接觸時，下列敘述何者錯誤？　(A)兩帶電體越靠近，所形成的靜電力越大　(B)兩帶電體間的靜電力為吸引力　(C...,靜電力與庫侖定律,matched,
2NA1050850,理化,基本的靜電現象與電路,靜電現象,若兩靜止點電荷之間的靜電力大小為F，則下列哪個方法無法使兩者之間的靜電力大小變成4F？　(A)兩電荷的帶電量均不變，其間的距離變成四分之一　(B)兩電荷的帶電量均不變，其間的距離變成一半　(C)其中一...,靜電力與庫侖定律,matched,
2NA1050851,理化,基本的靜電現象與電路,靜電現象,兩個相同大小的金屬球分別帶電＋6Q，－2Q，此時作用力為3公斤重，若兩物接觸後再分開放回原處，則彼此間的作用力為何？　(A)相吸力3公斤重　(B)相吸力6公斤重　(C)排斥力1公斤重　(D)排斥力3公...,靜電力與庫侖定律,matched,
2NA1050852,理化,基本的靜電現象與電路,靜電現象,"相同的兩銅球甲和乙，甲帶18庫侖的正電荷，乙帶36庫侖的負電荷，接觸後再分開，若接觸前後兩球距離相同，則接觸前甲、乙間的靜電力大小是接觸後的多少倍？　(A)2　(B)4　(C)8　(D)16。《答案...",靜電力與庫侖定律,matched,
2NA1050853,理化,基本的靜電現象與電路,靜電現象,兩個相同大小的銅球甲和乙，甲帶8庫侖的正電荷，乙帶16庫侖的負電荷，接觸後再分開，若接觸後兩球距離為接觸前的1/2倍，則接觸後甲、乙間的靜電力是接觸前的多少倍？　(A)2倍　(B)1/2倍　(C)1/...,靜電力與庫侖定律,matched,
2NA1050854,理化,基本的靜電現象與電路,靜電現象,"兩個點電荷間的排斥力原為F，若其中一個點電荷的電量增加為原來的四倍，兩個點電荷間的距離增為原來的兩倍，則改變後的排斥力為何？　(A)F/2　(B)F　(C)2F　(D)4F。《答案》B",靜電力與庫侖定律,matched,
2NA1050855,理化,基本的靜電現象與電路,靜電現象,A、B為2個完全相同的金屬小球(體積甚小，也不需考慮靜電感應)，其電量分別為＋16Q及－2Q。當兩球相距R時，彼此間之作用力為F。今將兩球接觸後，再分開7R的距離，則兩球間作用力的大小變為何？　(A)...,靜電力與庫侖定律,matched,
2NA1050856,理化,基本的靜電現象與電路,靜電現象,"三個電荷排列如附圖所示，A的帶電量為B的2倍，則A、Q間的作用力為B、Q間作用力的多少倍？　(A)1/4　(B)1/2　(C)2　(D)4。《答案》B詳解：設Q的帶電量為X，B的帶電量為Y，則A...",,skipped,題目提到圖片相關內容: 附圖
2NA1050857,理化,基本的靜電現象與電路,靜電現象,"如附圖所示，三個帶電小球位於同一直線上，且均帶有等電量的負電荷，若B球受到來自A球的靜電力大小為F，則B球受到來自A球和C球靜電力的合力為何？　(A)0　(B)2F　(C)3F　(D)5F。《答案...",,skipped,題目提到圖片相關內容: 附圖
2NA1050858,理化,基本的靜電現象與電路,靜電現象,"古希臘人知道摩擦後的琥珀能吸引稻草屑，是何種原理？　(A)靜電感應　(B)摩擦起電　(C)感應起電　(D)屏蔽效應。《答案》B",起電方式,matched,
2NA1050859,理化,基本的靜電現象與電路,靜電現象,"一帶正電的玻璃棒，可吸引一極輕的金屬小球，則下列敘述何者正確？　(A)金屬小球帶負電　(B)金屬小球帶正電　(C)金屬小球不帶電　(D)金屬小球帶負電或不帶電。《答案》D",靜電現象,matched,
2NA1050860,理化,基本的靜電現象與電路,靜電現象,關於兩帶電體之靜電力的敘述，下列何者有誤？　(A)是一種超距力　(B)兩帶電體之距離越大，相互間之靜電力越大　(C)兩帶電體之電量越大，相互間之靜電力越大　(D)若兩帶電體均帶正電，則相互之間的作用力...,靜電力與庫侖定律,matched,
2NA1050861,理化,基本的靜電現象與電路,靜電現象,已知基本電荷電量e＝1.6×10－19庫侖，電中性的甲與乙兩物體互相摩擦時，甲失去1012個電子，乙失去或獲得多少個電子？　(A)獲得1.6×107個電子　(B)失去1.6×107個電子　(C)獲得1...,起電方式,matched,
2NA1050862,理化,基本的靜電現象與電路,靜電現象,"如附圖，當兩帶電量相等的正電荷距離為r時，其相互作用力大小為F。若距離不變，但改變其電性或電量，則下列選項中哪一靜電力圖是正確的？(A)(B)(C)(D)《答案》D",,skipped,題目提到圖片相關內容: 附圖
2NA1050863,理化,基本的靜電現象與電路,靜電現象,"甲.金；乙.銅；丙.鑽石；丁.石墨；戊.人體；己.塑膠。以上________屬於導體；________屬於絕緣體。《答案》甲乙丁戊；丙己",導體與絕緣體,matched,
2NA1050864,理化,基本的靜電現象與電路,靜電現象,如附圖所示，X和Y為兩個金屬球，X球不帶電，Y球上帶有正電荷，兩球皆以絕緣線懸掛。今以下列兩種方式分別進行實驗：(1)兩金屬球靠近碰觸再分開後，X球的電性為何？________。(2)兩金屬球靠...,,skipped,題目提到圖片相關內容: 附圖
2NA1050865,理化,基本的靜電現象與電路,靜電現象,"一玻璃棒經絲綢摩擦後產生正電，關於此玻璃棒的敘述，下列何者正確？　(A)玻璃棒得到質子　(B)玻璃棒失去中子　(C)玻璃棒失去電子　(D)玻璃棒得到電子。《答案》C",起電方式,matched,
2NA1050866,理化,基本的靜電現象與電路,靜電現象,附圖中有三個以絕緣線懸掛的金屬球A、B、C，取一根經絲絹摩擦過的玻璃棒靠近，依照不同的操作方式，試回答下列問題：(　　)(1)若帶電棒不移走，依序移開A、B兩球，則A、B、C三球帶電性為何？（×：...,,skipped,題目提到圖片相關內容: 圖中
2NA1050867,理化,基本的靜電現象與電路,靜電現象,附圖為一帶電體使金屬球感應起電的五個步驟，試回答下列問題：　　　　(　　)(1)此五步驟正確的排列順序為何？　(A)甲丁丙乙戊　(B)甲乙丁丙戊　(C)戊丁丙乙甲　(D)戊丙丁乙甲。(　　)(2...,,skipped,題目提到圖片相關內容: 圖為
2NA1050868,理化,基本的靜電現象與電路,靜電現象,關於感應起電實驗，甲、乙、丙、丁四位學生分別有如下的敘述：甲.將帶負電的塑膠棒靠近金屬球，金屬球正、負電荷分離；乙.用手輕觸金屬球另一端，此時質子經由手指進入金屬球；丙.手指移開後，金屬球帶正電；丁....,起電方式,matched,
2NA1050869,理化,基本的靜電現象與電路,靜電現象,在不接地的狀態下，志明將一顆帶有4個正電荷的金屬球A和一不帶電的金屬球B相觸，再將碰觸後的B球和不帶電的金屬球C相觸。試回答下列問題：(　　)(1)最後A球的帶電量為何？　(A)0　(B)0.5個基...,電荷特性,matched,
2NA1050870,理化,基本的靜電現象與電路,靜電現象,鈉原子的原子序為11，試回答下列問題：(　　)(1)鈉離子(Na＋)中的所有質子共帶多少電量？　(A)96500×11庫侖　(B)1.6×10－19庫侖　(C)96500庫侖　(D)11e。(　　...,電荷特性,matched,
2NA1050871,理化,基本的靜電現象與電路,靜電現象,已知甲、乙兩帶電體皆帶正電，且兩者的排斥力大小為5公斤重，試回答下列問題：(　　)(1)若甲、乙兩帶電體間的距離不變，而甲、乙所帶正電量增加，則甲、乙兩物體間的排斥力將有何變化？　(A)大於5公斤重...,靜電力與庫侖定律,matched,
2NA1050872,理化,基本的靜電現象與電路,靜電現象,甲、乙兩金屬球相距10公分，兩球皆帶正電，今拿一個帶負電的金屬球丙置於甲、乙兩球之球心連線上，與兩球的距離皆為5公分，試回答下列問題：(　　)(1)若乙球所受之淨電力為零，則甲、丙兩球所帶的電量比為...,靜電力與庫侖定律,matched,
2NA1050873,理化,基本的靜電現象與電路,靜電現象,"有A、B兩個帶電體，經軒軒改變其電量、電性與距離後，分別測得結果如附表所示，試回答下列問題：(　　)(1)第4次實驗中，Y值為何？　(A) EQ \F(F,3)　(B) EQ \F(F,2...",靜電力與庫侖定律,matched,
2NA1050874,理化,基本的靜電現象與電路,電流,"關於物質導電方式的敘述，下列何者正確？　(A)導線是靠離子移動而導電　(B)水溶液是靠電子移動而導電　(C)導線是靠電子移動而導電　(D)水溶液是靠質子移動而導電。《答案》C",電流定義與方向,matched,
2NA1050875,理化,基本的靜電現象與電路,電流,"隔壁老王家的電視機故障了，但其他的家電並沒有因此而斷路，因此可知一般家庭裡的各種電器通常是使用何種連接方式連結？　(A)並聯　(B)串聯　(C)串、並聯　(D)通聯。《答案》A詳解：家庭電器間是並...",電路連接判斷與特性,matched,
2NA1050876,理化,基本的靜電現象與電路,電流,"如附圖所示，電器a與b在電路中連接的方式為何？(A)並聯　(B)串聯　(C)串並聯　(D)通聯。《答案》B",,skipped,題目提到圖片相關內容: 附圖
2NA1050877,理化,基本的靜電現象與電路,電流,"如附圖所示，W～Z電路圖中甲、乙、丙均為相同的燈泡，將甲燈泡取下後乙燈泡仍會亮的電路有哪些？　(A)WXY　(B)WZ　(C)WXZ　(D)XYZ。　　《答案》C詳解：Y電路若取下甲燈泡會造成斷...",,skipped,題目提到圖片相關內容: 圖中
2NA1050878,理化,基本的靜電現象與電路,電流,"附圖的電路簡圖可用下列何者表示？(A)　(B)　(C)　(D)《答案》B",,skipped,題目提到圖片相關內容: 附圖
2NA1050879,理化,基本的靜電現象與電路,電流,"電流為每秒通過單位截面積的電量，故其單位應為何？　(A)庫侖∕秒　(B)安培∕秒　(C)秒∕庫侖　(D)安培．秒。《答案》A",電流定義與方向,matched,
2NA1050880,理化,基本的靜電現象與電路,電流,"流經導線電流的大小可用來表示下列何者？　(A)電池中電子的數量　(B)導線中電子的數量　(C)每秒通過導線某一截面的電量　(D)電流方向。《答案》C",電流定義與方向,matched,
2NA1050881,理化,基本的靜電現象與電路,電流,"金屬導線中的電流是下列何種粒子流動所形成？　(A)中子的流動　(B)質子的流動　(C)電子的流動　(D)離子的移動。《答案》C",電流定義與方向,matched,
2NA1050882,理化,基本的靜電現象與電路,電流,"一顆電池的運作來自於電流的產生，而電流的流向表示下列何者的流向？　(A)負電荷的流向　(B)正電荷的流向　(C)正電荷的逆向　(D)電子的流向。《答案》B",電流定義與方向,matched,
2NA1050883,理化,基本的靜電現象與電路,電流,"有一導線，電流由東向西，則電子的流動方向為何？　(A)由東向西　(B)由西向東　(C)由南向北　(D)由北向南。《答案》B",電流定義與方向,matched,
2NA1050884,理化,基本的靜電現象與電路,電流,"附圖為電路及導線放大之示意圖。在燈泡發光期間，有關導線中帶電質點的運動情形，下列何者正確？(⊕表示帶正電的質子， EQ \o(○,－)表示帶負電的電子)　(A) EQ \o(○,－)向上，...",,skipped,題目提到圖片相關內容: 圖為
2NA1050885,理化,基本的靜電現象與電路,電流,"關於串聯電路中電流的敘述，下列何者正確？　(A)電流自電池正極流出後逐漸變小　(B)電路中每一處的電流大小都不同　(C)電路中每一處的電流大小都相同　(D)電流自電池正極流出後逐漸變大。《答案》C",電路連接判斷與特性,matched,
2NA1050886,理化,基本的靜電現象與電路,電流,"一個插座插了三種電器，已知流經各電器的電流量分別為4.5安培、2.0安培、1.5安培，則流經插座的電流量應為多少？　(A)1.5A　(B)2.0A　(C)4.5A　(D)8.0A。《答案》D詳解：...",電路連接判斷與特性,matched,
2NA1050887,理化,基本的靜電現象與電路,電流,"如附圖所示，已知通過每個燈泡的電流均為1安培，試問該電路的總電流為何？　(A)1A　(B)3A　(C)4.5A　(D)6A。《答案》B",,skipped,題目提到圖片相關內容: 附圖
2NA1050888,理化,基本的靜電現象與電路,電流,"關於附圖電路的敘述，下列何者正確？　(A)I3＝I1＋I2　(B)I2＝I1＋I3　(C)I3＝I1－I2　(D)I1＝I2＝I3。《答案》C詳解：電器並聯時，電路之總電流量等於流經各電器電流量...",,skipped,題目提到圖片相關內容: 附圖
2NA1050889,理化,基本的靜電現象與電路,電流,"關於附圖電路之電流讀數，下列何者正確？　(A)Ia＝Ib＝Ic　(B)Ia＝Ib＞Ic　(C)Ic＞Ia＝Ib　(D)Ic＞Ia＞Ib。　　　　《答案》C",,skipped,題目提到圖片相關內容: 附圖
2NA1050890,理化,基本的靜電現象與電路,電流,"兩個相同的燈泡和三個相同的安培計連接如附圖所示，則三個安培計的電流大小關係，何者正確？　(A)A1＞A2＝A3　(B)A1＝A2＞A3　(C)A1＞A2＞A3　(D)A1＝A2＝A3。《答案》A...",,skipped,題目提到圖片相關內容: 附圖
2NA1050891,理化,基本的靜電現象與電路,電流,"如附圖所示，每個電池電壓均為1.5伏特，若電池組的電流為7安培，流經甲燈泡的電流為3安培，乙燈泡的電流為1安培，則流經丙燈泡的電流應為何？　(A)1A　(B)2A　(C)3A　(D)6A。《答案》...",,skipped,題目提到圖片相關內容: 附圖
2NA1050892,理化,基本的靜電現象與電路,電流,"依據附圖之電路圖，下列敘述哪些正確？甲.圖中兩個燈泡是並聯；乙.圖中兩個燈泡是串聯；丙.I1＝I2＝I3；丁.I1＝I2＋I3　(A)乙丙丁　(B)甲丁　(C)乙丙　(D)甲丙。《答案》B",,skipped,題目提到圖片相關內容: 圖中
2NA1050893,理化,基本的靜電現象與電路,電流,"如附圖所示，如果由電池流出的電流為5安培，則a處電流與b處電流之總和為多少安培？(A)2.5　(B)5　(C)6　(D)10。《答案》B",,skipped,題目提到圖片相關內容: 附圖
2NA1050894,理化,基本的靜電現象與電路,電流,電路裝置如附圖所示，甲、乙、丙為完全相同的燈泡，A1、A2、A3為安培計，分別以A1、A2、A3表示其電流讀數，則下列敘述何者正確？　(A)A1＝A2＋A3　(B)A1＝A2＝A3　(C)I乙＞I丙　...,,skipped,題目提到圖片相關內容: 附圖
